po/sr/mail/chrome/messenger/fieldMapExport.dtd.po:	4 vertaalde berichten.
po/sr/mail/chrome/messenger/am-server-top.dtd.po:	51 vertaalde berichten.
po/sr/mail/chrome/messenger/SearchDialog.dtd.po:	58 vertaalde berichten.
po/sr/mail/chrome/messenger/msgHdrViewOverlay.dtd.po:	29 vertaalde berichten.
po/sr/mail/chrome/messenger/migration/migration.dtd.po:	18 vertaalde berichten.
po/sr/mail/chrome/messenger/migration/migration.properties.po:	16 vertaalde berichten.
po/sr/mail/chrome/messenger/virtualFolderName.dtd.po:	2 vertaalde berichten.
po/sr/mail/chrome/messenger/folderProps.dtd.po:	34 vertaalde berichten.
po/sr/mail/chrome/messenger/mailViewSetup.dtd.po:	3 vertaalde berichten.
po/sr/mail/chrome/messenger/prefs.properties.po:	38 vertaalde berichten.
po/sr/mail/chrome/messenger/vcard.properties.po:	62 vertaalde berichten.
po/sr/mail/chrome/messenger/smime.properties.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger/am-smime.dtd.po:	16 vertaalde berichten.
po/sr/mail/chrome/messenger/search-operators.properties.po:	18 vertaalde berichten.
po/sr/mail/chrome/messenger/virtualFolderListDialog.dtd.po:	2 vertaalde berichten.
po/sr/mail/chrome/messenger/mailEditorOverlay.dtd.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger/tabmail.dtd.po:	7 vertaalde berichten.
po/sr/mail/chrome/messenger/imapMsgs.properties.po:	85 vertaalde berichten, 1 onvertaald bericht.
po/sr/mail/chrome/messenger/localMsgs.properties.po:	41 vertaalde berichten.
po/sr/mail/chrome/messenger/am-offline.dtd.po:	23 vertaalde berichten.
po/sr/mail/chrome/messenger/subscribe.properties.po:	6 vertaalde berichten.
po/sr/mail/chrome/messenger/credits.dtd.po:	23 vertaalde berichten.
po/sr/mail/chrome/messenger/am-server-advanced.dtd.po:	18 vertaalde berichten.
po/sr/mail/chrome/messenger/smtpEditOverlay.dtd.po:	15 vertaalde berichten.
po/sr/mail/chrome/messenger/msgFolderPickerOverlay.dtd.po:	9 vertaalde berichten.
po/sr/mail/chrome/messenger/msgSynchronize.dtd.po:	12 vertaalde berichten.
po/sr/mail/chrome/messenger/mimeheader.properties.po:	25 vertaalde berichten.
po/sr/mail/chrome/messenger/outlookImportMsgs.properties.po:	9 vertaalde berichten.
po/sr/mail/chrome/messenger/offline.properties.po:	11 vertaalde berichten.
po/sr/mail/chrome/messenger/mailTurboMenu.properties.po:	2 vertaalde berichten.
po/sr/mail/chrome/messenger/mime.properties.po:	46 vertaalde berichten.
po/sr/mail/chrome/messenger/am-junk.dtd.po:	10 vertaalde berichten.
po/sr/mail/chrome/messenger/eudoraImportMsgs.properties.po:	26 vertaalde berichten.
po/sr/mail/chrome/messenger/offlineStartup.properties.po:	3 vertaalde berichten.
po/sr/mail/chrome/messenger/viewLog.dtd.po:	5 vertaalde berichten.
po/sr/mail/chrome/messenger/FilterEditor.dtd.po:	27 vertaalde berichten.
po/sr/mail/chrome/messenger/newTagDialog.dtd.po:	2 vertaalde berichten.
po/sr/mail/chrome/messenger/oeImportMsgs.properties.po:	10 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/junkLog.dtd.po:	4 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/preferences.dtd.po:	12 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/preferences.properties.po:	43 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/changeaction.dtd.po:	12 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/downloadactions.dtd.po:	16 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/general.dtd.po:	21 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/advanced.dtd.po:	47 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/downloads.dtd.po:	14 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/viewpasswords.dtd.po:	10 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/sendoptions.dtd.po:	24 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/compose.dtd.po:	38 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/offline.dtd.po:	13 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/connection.dtd.po:	21 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/notifications.dtd.po:	6 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/fonts.dtd.po:	53 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/display.dtd.po:	32 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/privacy.dtd.po:	27 vertaalde berichten.
po/sr/mail/chrome/messenger/preferences/receipts.dtd.po:	14 vertaalde berichten.
po/sr/mail/chrome/messenger/am-serverwithnoidentities.dtd.po:	8 vertaalde berichten.
po/sr/mail/chrome/messenger/defaultClientDialog.dtd.po:	6 vertaalde berichten.
po/sr/mail/chrome/messenger/msgmdn.properties.po:	14 vertaalde berichten.
po/sr/mail/chrome/messenger/importDialog.dtd.po:	25 vertaalde berichten.
po/sr/mail/chrome/messenger/am-dsn.properties.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger/news.properties.po:	26 vertaalde berichten.
po/sr/mail/chrome/messenger/AccountWizard.dtd.po:	56 vertaalde berichten.
po/sr/mail/chrome/messenger/am-mdn.dtd.po:	16 vertaalde berichten.
po/sr/mail/chrome/messenger/messenger.dtd.po:	356 vertaalde berichten.
po/sr/mail/chrome/messenger/start.dtd.po:	23 vertaalde berichten, 1 onvertaald bericht.
po/sr/mail/chrome/messenger/am-identity-edit.dtd.po:	5 vertaalde berichten.
po/sr/mail/chrome/messenger/fieldMapImport.dtd.po:	11 vertaalde berichten.
po/sr/mail/chrome/messenger/am-advanced.dtd.po:	12 vertaalde berichten.
po/sr/mail/chrome/messenger/custom.properties.po:	2 vertaalde berichten.
po/sr/mail/chrome/messenger/newFolderDialog.dtd.po:	7 vertaalde berichten.
po/sr/mail/chrome/messenger/virtualFolderProperties.dtd.po:	7 vertaalde berichten.
po/sr/mail/chrome/messenger/search-attributes.properties.po:	38 vertaalde berichten.
po/sr/mail/chrome/messenger/am-main.dtd.po:	17 vertaalde berichten.
po/sr/mail/chrome/messenger/am-dsn.dtd.po:	9 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/abNewCardDialog.dtd.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger/addressbook/abMailListDialog.dtd.po:	9 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/abDirTreeOverlay.dtd.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger/addressbook/pref-directory-add.dtd.po:	21 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/abResultsPaneOverlay.dtd.po:	21 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/abSelectAddressesDialog.dtd.po:	15 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/abAddressBookNameDialog.dtd.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger/addressbook/abCardViewOverlay.dtd.po:	9 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/replicationProgress.properties.po:	10 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/addressBook.properties.po:	87 vertaalde berichten, 1 onvertaald bericht.
po/sr/mail/chrome/messenger/addressbook/abCardOverlay.dtd.po:	50 vertaalde berichten, 4 onvertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/ldapAutoCompErrs.properties.po:	16 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/pref-directory.dtd.po:	8 vertaalde berichten.
po/sr/mail/chrome/messenger/addressbook/abMainWindow.dtd.po:	117 vertaalde berichten, 1 onvertaald bericht.
po/sr/mail/chrome/messenger/addressbook/abContactsPanel.dtd.po:	9 vertaalde berichten.
po/sr/mail/chrome/messenger/textImportMsgs.properties.po:	7 vertaalde berichten.
po/sr/mail/chrome/messenger/mailViewList.dtd.po:	2 vertaalde berichten.
po/sr/mail/chrome/messenger/messenger.properties.po:	193 vertaalde berichten, 2 onvertaalde berichten.
po/sr/mail/chrome/messenger/am-mdn.properties.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger/mailOverlay.dtd.po:	4 vertaalde berichten.
po/sr/mail/chrome/messenger/CustomHeaders.dtd.po:	4 vertaalde berichten.
po/sr/mail/chrome/messenger/shutdownWindow.properties.po:	2 vertaalde berichten.
po/sr/mail/chrome/messenger/msgAccountCentral.dtd.po:	16 vertaalde berichten.
po/sr/mail/chrome/messenger/am-smime.properties.po:	15 vertaalde berichten.
po/sr/mail/chrome/messenger/junkMailInfo.dtd.po:	7 vertaalde berichten.
po/sr/mail/chrome/messenger/am-identities-list.dtd.po:	5 vertaalde berichten.
po/sr/mail/chrome/messenger/renameFolderDialog.dtd.po:	2 vertaalde berichten.
po/sr/mail/chrome/messenger/FilterListDialog.dtd.po:	18 vertaalde berichten.
po/sr/mail/chrome/messenger/shellservice.properties.po:	4 vertaalde berichten.
po/sr/mail/chrome/messenger-newsblog/feed-subscriptions.dtd.po:	10 vertaalde berichten.
po/sr/mail/chrome/messenger-newsblog/am-newsblog.dtd.po:	9 vertaalde berichten.
po/sr/mail/chrome/messenger-newsblog/feed-properties.dtd.po:	7 vertaalde berichten.
po/sr/mail/chrome/messenger-newsblog/newsblog.dtd.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger-newsblog/newsblog.properties.po:	19 vertaalde berichten.
po/sr/mail/chrome/messenger-newsblog/am-newsblog.properties.po:	1 vertaald bericht.
po/sr/mail/chrome/messenger-region/region.properties.po:	3 vertaalde berichten.
po/sr/mail/installer/installer.inc.po:	64 vertaalde berichten.
po/sr/mail/installer/mui.properties.po:	43 vertaalde berichten.
po/sr/mail/installer/override.properties.po:	61 vertaalde berichten.
po/sr/mail/installer/custom.properties.po:	49 vertaalde berichten.
po/sr/mail/defines.inc.po:	2 vertaalde berichten.
po/sr/editor/ui/chrome/region/region.properties.po:	1 vertaald bericht.
po/sr/editor/ui/chrome/composer/pref-editing.dtd.po:	15 vertaalde berichten.
po/sr/editor/ui/chrome/composer/editor.dtd.po:	16 vertaalde berichten.
po/sr/editor/ui/chrome/composer/pref-composer.dtd.po:	20 vertaalde berichten.
po/sr/editor/ui/chrome/composer/pref-toolbars.dtd.po:	30 vertaalde berichten.
po/sr/editor/ui/chrome/composer/editorOverlay.dtd.po:	297 vertaalde berichten.
po/sr/editor/ui/chrome/composer/editorNavigatorOverlay.dtd.po:	2 vertaalde berichten.
po/sr/editor/ui/chrome/composer/editor.properties.po:	176 vertaalde berichten.
po/sr/editor/ui/chrome/composer/editorSmileyOverlay.dtd.po:	33 vertaalde berichten.
po/sr/editor/ui/chrome/composer/editorPrefsOverlay.dtd.po:	5 vertaalde berichten.
po/sr/editor/ui/chrome/composer/pref-publish.dtd.po:	8 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorColorProperties.dtd.po:	14 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EdDialogOverlay.dtd.po:	7 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EdLinkChecker.dtd.po:	7 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorFormProperties.dtd.po:	8 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorButtonProperties.dtd.po:	12 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorImageMapHotSpot.dtd.po:	13 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorFieldSetProperties.dtd.po:	9 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorInsertTable.dtd.po:	8 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EdConvertToTable.dtd.po:	9 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorTextAreaProperties.dtd.po:	17 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorPublish.dtd.po:	40 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorPublishProgress.dtd.po:	11 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorInsertTOC.dtd.po:	13 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorHLineProperties.dtd.po:	12 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorLinkProperties.dtd.po:	2 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorSpellCheck.dtd.po:	18 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EdAdvancedEdit.dtd.po:	13 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EdColorPicker.dtd.po:	12 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorInputProperties.dtd.po:	30 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorTableProperties.dtd.po:	58 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorInsertSource.dtd.po:	5 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorPageProperties.dtd.po:	9 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorImageMap.dtd.po:	40 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EdNamedAnchorProperties.dtd.po:	2 vertaalde berichten, 1 vage gelijkenis.
po/sr/editor/ui/chrome/dialogs/EditorPersonalDictionary.dtd.po:	7 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditConflict.dtd.po:	5 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorSelectProperties.dtd.po:	21 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorImageProperties.dtd.po:	46 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorInsertChars.dtd.po:	11 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorLabelProperties.dtd.po:	6 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorReplace.dtd.po:	12 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorSaveAsCharset.dtd.po:	5 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorListProperties.dtd.po:	11 vertaalde berichten.
po/sr/editor/ui/chrome/dialogs/EditorSnapToGrid.dtd.po:	4 vertaalde berichten.
po/sr/browser/updater/updater.ini.po:	2 vertaalde berichten.
po/sr/browser/crashreporter/crashreporter-override.ini.po:	2 vertaalde berichten.
po/sr/browser/chrome/branding/brand.dtd.po:	po/sr/browser/chrome/branding/brand.dtd.po:22: dubbele definitie van een bericht...
po/sr/browser/chrome/branding/brand.dtd.po:19: ...dit is de plek van de eerste definitie
msgfmt: 1 fatale fout gevonden
po/sr/browser/chrome/branding/brand.properties.po:	po/sr/browser/chrome/branding/brand.properties.po:22: dubbele definitie van een bericht...
po/sr/browser/chrome/branding/brand.properties.po:19: ...dit is de plek van de eerste definitie
msgfmt: 1 fatale fout gevonden
po/sr/browser/chrome/browser-region/region.properties.po:	14 vertaalde berichten.
po/sr/browser/chrome/browser/engineManager.dtd.po:	12 vertaalde berichten.
po/sr/browser/chrome/browser/searchbar.dtd.po:	2 vertaalde berichten.
po/sr/browser/chrome/browser/setDesktopBackground.dtd.po:	9 vertaalde berichten.
po/sr/browser/chrome/browser/openLocation.dtd.po:	8 vertaalde berichten.
po/sr/browser/chrome/browser/aboutRobots.dtd.po:	10 vertaalde berichten.
po/sr/browser/chrome/browser/search.properties.po:	6 vertaalde berichten.
po/sr/browser/chrome/browser/aboutDialog.dtd.po:	po/sr/browser/chrome/browser/aboutDialog.dtd.po: waarschuwing: Charset "CHARSET" is not a portable encoding name.
                                                               Message conversion to user's charset might not work.
9 vertaalde berichten.
po/sr/browser/chrome/browser/openLocation.properties.po:	1 vertaald bericht.
po/sr/browser/chrome/browser/tabbrowser.dtd.po:	10 vertaalde berichten.
po/sr/browser/chrome/browser/browser.dtd.po:	197 vertaalde berichten, 3 onvertaalde berichten.
po/sr/browser/chrome/browser/history/history.dtd.po:	14 vertaalde berichten.
po/sr/browser/chrome/browser/sanitize.dtd.po:	10 vertaalde berichten.
po/sr/browser/chrome/browser/migration/migration.dtd.po:	28 vertaalde berichten.
po/sr/browser/chrome/browser/migration/migration.properties.po:	30 vertaalde berichten.
po/sr/browser/chrome/browser/aboutCertError.dtd.po:	13 vertaalde berichten.
po/sr/browser/chrome/browser/credits.dtd.po:	7 vertaalde berichten.
po/sr/browser/chrome/browser/metaData.dtd.po:	25 vertaalde berichten.
po/sr/browser/chrome/browser/sidebar/sidebar.properties.po:	2 vertaalde berichten.
po/sr/browser/chrome/browser/pageReport.dtd.po:	4 vertaalde berichten.
po/sr/browser/chrome/browser/feeds/subscribe.dtd.po:	3 vertaalde berichten.
po/sr/browser/chrome/browser/feeds/subscribe.properties.po:	31 vertaalde berichten.
po/sr/browser/chrome/browser/pageInfo.dtd.po:	69 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/content.dtd.po:	15 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/preferences.dtd.po:	12 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/preferences.properties.po:	66 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/tabs.dtd.po:	7 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/fallbackEULA.dtd.po:	1 vertaald bericht.
po/sr/browser/chrome/browser/preferences/applications.dtd.po:	6 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/colors.dtd.po:	12 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/advanced.dtd.po:	51 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/phishEULA.dtd.po:	7 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/advanced-scripts.dtd.po:	9 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/languages.dtd.po:	9 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/security.dtd.po:	13 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/securityWarnings.dtd.po:	7 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/cookies.dtd.po:	18 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/connection.dtd.po:	25 vertaalde berichten, 1 onvertaald bericht.
po/sr/browser/chrome/browser/preferences/selectBookmark.dtd.po:	2 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/fonts.dtd.po:	50 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/applicationManager.properties.po:	6 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/applicationManager.dtd.po:	3 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/permissions.dtd.po:	12 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/privacy.dtd.po:	20 vertaalde berichten.
po/sr/browser/chrome/browser/preferences/main.dtd.po:	21 vertaalde berichten.
po/sr/browser/chrome/browser/baseMenuOverlay.dtd.po:	25 vertaalde berichten.
po/sr/browser/chrome/browser/browser.properties.po:	100 vertaalde berichten.
po/sr/browser/chrome/browser/sessionstore.properties.po:	4 vertaalde berichten.
po/sr/browser/chrome/browser/engineManager.properties.po:	5 vertaalde berichten.
po/sr/browser/chrome/browser/places/bookmarkProperties.properties.po:	12 vertaalde berichten.
po/sr/browser/chrome/browser/places/bookmarkProperties.dtd.po:	12 vertaalde berichten.
po/sr/browser/chrome/browser/places/moveBookmarks.dtd.po:	4 vertaalde berichten.
po/sr/browser/chrome/browser/places/places.dtd.po:	129 vertaalde berichten.
po/sr/browser/chrome/browser/places/places.properties.po:	83 vertaalde berichten.
po/sr/browser/chrome/browser/places/editBookmarkOverlay.dtd.po:	15 vertaalde berichten.
po/sr/browser/chrome/browser/tabbrowser.properties.po:	10 vertaalde berichten.
po/sr/browser/chrome/browser/metaData.properties.po:	16 vertaalde berichten.
po/sr/browser/chrome/browser/aboutPrivateBrowsing.dtd.po:	8 vertaalde berichten.
po/sr/browser/chrome/browser/pageInfo.properties.po:	38 vertaalde berichten.
po/sr/browser/chrome/browser/safeMode.dtd.po:	11 vertaalde berichten.
po/sr/browser/chrome/browser/safebrowsing/phishing-afterload-warning-message.dtd.po:	20 vertaalde berichten.
po/sr/browser/chrome/browser/safebrowsing/blockedSite.properties.po:	6 vertaalde berichten.
po/sr/browser/chrome/browser/safebrowsing/report-phishing.dtd.po:	2 vertaalde berichten.
po/sr/browser/chrome/browser/quitDialog.properties.po:	10 vertaalde berichten.
po/sr/browser/chrome/browser/pageReportFirstTime.dtd.po:	4 vertaalde berichten.
po/sr/browser/chrome/browser/shellservice.properties.po:	9 vertaalde berichten.
po/sr/browser/chrome/overrides/netError.dtd.po:	43 vertaalde berichten, 1 onvertaald bericht.
po/sr/browser/chrome/overrides/settingsChange.dtd.po:	2 vertaalde berichten.
po/sr/browser/chrome/overrides/appstrings.properties.po:	26 vertaalde berichten.
po/sr/browser/installer/mui.properties.po:	43 vertaalde berichten.
po/sr/browser/installer/override.properties.po:	61 vertaalde berichten.
po/sr/browser/installer/custom.properties.po:	48 vertaalde berichten.
po/sr/browser/defines.inc.po:	2 vertaalde berichten.
po/sr/other-licenses/branding/firefox/brand.dtd.po:	3 vertaalde berichten.
po/sr/other-licenses/branding/firefox/brand.properties.po:	7 vertaalde berichten.
po/sr/other-licenses/branding/thunderbird/brand.dtd.po:	3 vertaalde berichten.
po/sr/other-licenses/branding/thunderbird/brand.properties.po:	3 vertaalde berichten.
po/sr/extensions/reporter/chrome/reporterOverlay.dtd.po:	4 vertaalde berichten.
po/sr/extensions/reporter/chrome/reportResults.dtd.po:	15 vertaalde berichten.
po/sr/extensions/reporter/chrome/reportWizard.properties.po:	9 vertaalde berichten.
po/sr/extensions/reporter/chrome/reportWizard.dtd.po:	33 vertaalde berichten.
po/sr/extensions/reporter/chrome/about.dtd.po:	3 vertaalde berichten.
po/sr/extensions/reporter/chrome/reporter.dtd.po:	2 vertaalde berichten.
po/sr/extensions/irc/chrome/channels.dtd.po:	po/sr/extensions/irc/chrome/channels.dtd.po:82: 'msgid' en 'msgstr' eindigen niet beide met '
'
msgfmt: 1 fatale fout gevonden
11 vertaalde berichten.
po/sr/extensions/irc/chrome/chatzilla.properties.po:	167 vertaalde berichten, 999 onvertaalde berichten.
po/sr/extensions/irc/chrome/config.dtd.po:	21 vertaalde berichten.
po/sr/extensions/irc/chrome/chatzillaOverlay.dtd.po:	2 vertaalde berichten.
po/sr/extensions/irc/chrome/pref-irc.dtd.po:	5 vertaalde berichten.
po/sr/extensions/irc/chrome/chatzilla.dtd.po:	12 vertaalde berichten.
po/sr/extensions/irc/chrome/browserOverlay.dtd.po:	2 vertaalde berichten.
po/sr/extensions/irc/defines.inc.po:	3 vertaalde berichten.
po/sr/extensions/metrics/prefs.dtd.po:	4 vertaalde berichten.
po/sr/extensions/cck/browser/chrome/cckwizard.properties.po:	21 vertaalde berichten.
po/sr/extensions/cck/browser/chrome/cckWizard.dtd.po:	165 vertaalde berichten.
po/sr/extensions/wallet/resources/walletNavigatorOverlay.dtd.po:	12 vertaalde berichten.
po/sr/extensions/wallet/resources/walletPrefsOverlay.dtd.po:	2 vertaalde berichten.
po/sr/extensions/wallet/resources/walletTasksOverlay.dtd.po:	15 vertaalde berichten.
po/sr/extensions/wallet/resources/pref-wallet.dtd.po:	6 vertaalde berichten.
po/sr/extensions/wallet/resources/pref-passwords.dtd.po:	8 vertaalde berichten.
