po/sr-RS/browser/chrome/browser/shellservice.properties.po:	9 translated messages.
po/sr-RS/browser/chrome/overrides/netError.dtd.po:	43 translated messages, 1 untranslated message.
po/sr-RS/browser/chrome/overrides/settingsChange.dtd.po:	2 translated messages.
po/sr-RS/browser/chrome/overrides/appstrings.properties.po:	26 translated messages.
po/sr-RS/browser/installer/installer.inc.po:	144 translated messages.
po/sr-RS/browser/installer/mui.properties.po:	43 translated messages.
po/sr-RS/browser/installer/override.properties.po:	61 translated messages.
po/sr-RS/browser/installer/custom.properties.po:	57 translated messages.
po/sr-RS/browser/defines.inc.po:	2 translated messages.
po/sr-RS/other-licenses/branding/firefox/brand.dtd.po:	3 translated messages.
po/sr-RS/other-licenses/branding/firefox/brand.properties.po:	7 translated messages.
po/sr-RS/other-licenses/branding/thunderbird/brand.dtd.po:	3 translated messages.
po/sr-RS/other-licenses/branding/thunderbird/brand.properties.po:	3 translated messages.
po/sr-RS/extensions/reporter/chrome/reporterOverlay.dtd.po:	3 translated messages.
po/sr-RS/extensions/reporter/chrome/reportResults.dtd.po:	15 translated messages.
po/sr-RS/extensions/reporter/chrome/reportWizard.properties.po:	9 translated messages.
po/sr-RS/extensions/reporter/chrome/reportWizard.dtd.po:	31 translated messages.
po/sr-RS/extensions/reporter/chrome/about.dtd.po:	3 translated messages.
po/sr-RS/extensions/reporter/chrome/reporter.dtd.po:	2 translated messages.
po/sr-RS/extensions/irc/chrome/channels.dtd.po:	0 translated messages, 11 untranslated messages.
po/sr-RS/extensions/irc/chrome/chatzilla.properties.po:	0 translated messages, 1166 untranslated messages.
po/sr-RS/extensions/irc/chrome/config.dtd.po:	0 translated messages, 21 untranslated messages.
po/sr-RS/extensions/irc/chrome/chatzillaOverlay.dtd.po:	0 translated messages, 2 untranslated messages.
po/sr-RS/extensions/irc/chrome/pref-irc.dtd.po:	0 translated messages, 5 untranslated messages.
po/sr-RS/extensions/irc/chrome/chatzilla.dtd.po:	0 translated messages, 12 untranslated messages.
po/sr-RS/extensions/irc/chrome/browserOverlay.dtd.po:	0 translated messages, 2 untranslated messages.
po/sr-RS/extensions/irc/defines.inc.po:	0 translated messages, 1 fuzzy translation, 2 untranslated messages.
po/sr-RS/extensions/metrics/prefs.dtd.po:	4 translated messages.
po/sr-RS/extensions/cck/browser/chrome/cckwizard.properties.po:	0 translated messages, 21 untranslated messages.
po/sr-RS/extensions/cck/browser/chrome/cckWizard.dtd.po:	0 translated messages, 165 untranslated messages.
po/sr-RS/extensions/wallet/resources/walletNavigatorOverlay.dtd.po:	12 translated messages.
po/sr-RS/extensions/wallet/resources/walletPrefsOverlay.dtd.po:	2 translated messages.
po/sr-RS/extensions/wallet/resources/walletTasksOverlay.dtd.po:	15 translated messages.
po/sr-RS/extensions/wallet/resources/pref-wallet.dtd.po:	6 translated messages.
po/sr-RS/extensions/wallet/resources/pref-passwords.dtd.po:	8 translated messages.
po/sr-RS/extensions/cview/resources/cviewOverlay.dtd.po:	1 translated message.
po/sr-RS/extensions/venkman/chrome/venkman-overlay.dtd.po:	3 translated messages.
po/sr-RS/extensions/venkman/chrome/venkman.dtd.po:	0 translated messages, 46 untranslated messages.
po/sr-RS/extensions/venkman/chrome/venkman.properties.po:	0 translated messages, 596 untranslated messages.
po/sr-RS/extensions/venkman/defines.inc.po:	po/sr-RS/extensions/venkman/defines.inc.po:49: `msgid' en `msgstr' ingangen eindigen niet allebei met '
'
msgfmt: found 1 fatal error
3 translated messages.
po/sr-RS/extensions/signonviewer/resources/SignonViewer.properties.po:	7 translated messages.
po/sr-RS/extensions/signonviewer/resources/SignonViewer.dtd.po:	16 translated messages.
po/sr-RS/dom/chrome/accessibility/unix/accessible.properties.po:	13 translated messages.
po/sr-RS/dom/chrome/accessibility/win/accessible.properties.po:	13 translated messages.
po/sr-RS/dom/chrome/accessibility/mac/accessible.properties.po:	13 translated messages.
po/sr-RS/dom/chrome/netErrorApp.dtd.po:	2 translated messages.
po/sr-RS/dom/chrome/prompts.properties.po:	4 translated messages.
po/sr-RS/dom/chrome/security/caps.properties.po:	21 translated messages.
po/sr-RS/dom/chrome/xml/prettyprint.dtd.po:	1 translated message.
po/sr-RS/dom/chrome/netError.dtd.po:	43 translated messages.
po/sr-RS/dom/chrome/webservices/security.properties.po:	8 translated messages.
po/sr-RS/dom/chrome/charsetTitles.properties.po:	99 translated messages.
po/sr-RS/dom/chrome/printdialog.properties.po:	5 translated messages.
po/sr-RS/dom/chrome/dom/dom.properties.po:	22 translated messages.
po/sr-RS/dom/chrome/global.dtd.po:	1 translated message.
po/sr-RS/dom/chrome/xslt/xslt.properties.po:	32 translated messages, 1 untranslated message.
po/sr-RS/dom/chrome/storage.properties.po:	1 translated message.
po/sr-RS/dom/chrome/global-strres.properties.po:	1 translated message.
po/sr-RS/dom/chrome/plugins.properties.po:	12 translated messages.
po/sr-RS/dom/chrome/layout/layout_errors.properties.po:	5 translated messages.
po/sr-RS/dom/chrome/layout/xul.properties.po:	4 translated messages.
po/sr-RS/dom/chrome/layout/xmlparser.properties.po:	26 translated messages, 9 untranslated messages.
po/sr-RS/dom/chrome/layout/css.properties.po:	86 translated messages, 6 untranslated messages.
po/sr-RS/dom/chrome/layout/HtmlForm.properties.po:	7 translated messages, 1 untranslated message.
po/sr-RS/dom/chrome/layout/MediaDocument.properties.po:	9 translated messages.
po/sr-RS/dom/chrome/layout/xbl.properties.po:	1 translated message, 5 untranslated messages.
po/sr-RS/dom/chrome/layout/printing.properties.po:	47 translated messages.
po/sr-RS/dom/chrome/nsWebBrowserPersist.properties.po:	11 translated messages.
po/sr-RS/dom/chrome/svg/svg.properties.po:	0 translated messages, 1 untranslated message.
po/sr-RS/dom/chrome/appstrings.properties.po:	20 translated messages, 6 untranslated messages.
po/sr-RS/netwerk/necko.properties.po:	25 translated messages.
po/sr-RS/netwerk/necko/necko.properties.po:	11 translated messages, 14 untranslated messages.
po/sr-RS/toolkit/crashreporter/crashes.properties.po:	0 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/crashreporter/crashreporter.ini.po:	0 translated messages, 37 untranslated messages.
po/sr-RS/toolkit/crashreporter/crashes.dtd.po:	0 translated messages, 6 untranslated messages.
po/sr-RS/toolkit/chrome/alerts/notificationNames.properties.po:	1 translated message.
po/sr-RS/toolkit/chrome/autoconfig/autoconfig.properties.po:	6 translated messages.
po/sr-RS/toolkit/chrome/global-platform/unix/platformKeys.properties.po:	5 translated messages.
po/sr-RS/toolkit/chrome/global-platform/unix/intl.properties.po:	1 translated message, 1 untranslated message.
po/sr-RS/toolkit/chrome/global-platform/win/platformKeys.properties.po:	5 translated messages.
po/sr-RS/toolkit/chrome/global-platform/win/intl.properties.po:	1 translated message, 1 untranslated message.
po/sr-RS/toolkit/chrome/global-platform/mac/platformKeys.properties.po:	4 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global-platform/mac/intl.properties.po:	1 translated message, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/nsProgressDialog.properties.po:	4 translated messages.
po/sr-RS/toolkit/chrome/global/dialogOverlay.dtd.po:	3 translated messages.
po/sr-RS/toolkit/chrome/global/preferences.dtd.po:	4 translated messages.
po/sr-RS/toolkit/chrome/global/wizard.dtd.po:	9 translated messages.
po/sr-RS/toolkit/chrome/global/finddialog.properties.po:	2 translated messages.
po/sr-RS/toolkit/chrome/global/finddialog.dtd.po:	10 translated messages.
po/sr-RS/toolkit/chrome/global/findbar.dtd.po:	8 translated messages.
po/sr-RS/toolkit/chrome/global/license.dtd.po:	5 translated messages.
po/sr-RS/toolkit/chrome/global/dialog.properties.po:	4 translated messages, 4 untranslated messages.
po/sr-RS/toolkit/chrome/global/tabbrowser.dtd.po:	8 translated messages.
po/sr-RS/toolkit/chrome/global/appPicker.dtd.po:	0 translated messages, 3 untranslated messages.
po/sr-RS/toolkit/chrome/global/filepicker.dtd.po:	11 translated messages.
po/sr-RS/toolkit/chrome/global/history/history.properties.po:	10 translated messages.
po/sr-RS/toolkit/chrome/global/commonDialogs.properties.po:	15 translated messages.
po/sr-RS/toolkit/chrome/global/datetimepicker.dtd.po:	0 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/keys.properties.po:	24 translated messages, 11 untranslated messages.
po/sr-RS/toolkit/chrome/global/accept2locale.properties.po:	10 translated messages.
po/sr-RS/toolkit/chrome/global/contentAreaCommands.properties.po:	8 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/wizard.properties.po:	4 translated messages.
po/sr-RS/toolkit/chrome/global/config.dtd.po:	16 translated messages, 8 untranslated messages.
po/sr-RS/toolkit/chrome/global/editMenuOverlay.dtd.po:	20 translated messages.
po/sr-RS/toolkit/chrome/global/viewSource.dtd.po:	25 translated messages, 5 untranslated messages.
po/sr-RS/toolkit/chrome/global/console.properties.po:	6 translated messages.
po/sr-RS/toolkit/chrome/global/config.properties.po:	9 translated messages.
po/sr-RS/toolkit/chrome/global/charsetOverlay.dtd.po:	9 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/printjoboptions.dtd.po:	17 translated messages.
po/sr-RS/toolkit/chrome/global/customizeToolbar.properties.po:	7 translated messages.
po/sr-RS/toolkit/chrome/global/notification.dtd.po:	0 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/customizeToolbar.dtd.po:	11 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/findbar.properties.po:	6 translated messages, 4 untranslated messages.
po/sr-RS/toolkit/chrome/global/console.dtd.po:	16 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/chrome/global/printProgress.dtd.po:	7 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/printdialog.dtd.po:	18 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/tree.dtd.po:	0 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/intl.properties.po:	13 translated messages, 3 untranslated messages.
po/sr-RS/toolkit/chrome/global/printPageSetup.dtd.po:	34 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/gnomeprintdialog.properties.po:	0 translated messages, 23 untranslated messages.
po/sr-RS/toolkit/chrome/global/nsTreeSorting.properties.po:	1 translated message.
po/sr-RS/toolkit/chrome/global/browser.properties.po:	0 translated messages, 4 untranslated messages.
po/sr-RS/toolkit/chrome/global/downloadProgress.properties.po:	3 translated messages.
po/sr-RS/toolkit/chrome/global/nsHelperAppDlg.dtd.po:	16 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/regionNames.properties.po:	72 translated messages, 171 untranslated messages.
po/sr-RS/toolkit/chrome/global/printPreview.dtd.po:	23 translated messages, 4 untranslated messages.
po/sr-RS/toolkit/chrome/global/printPreviewProgress.dtd.po:	3 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/commonDialog.dtd.po:	6 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/chrome/global/viewSource.properties.po:	9 translated messages.
po/sr-RS/toolkit/chrome/global/tabbrowser.properties.po:	14 translated messages.
po/sr-RS/toolkit/chrome/global/mozilla.dtd.po:	0 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/chrome/global/filepicker.properties.po:	38 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/chrome/global/customizeCharset.dtd.po:	7 translated messages.
po/sr-RS/toolkit/chrome/global/about.dtd.po:	0 translated messages, 13 untranslated messages.
po/sr-RS/toolkit/chrome/global/nsHelperAppDlg.properties.po:	1 translated message, 1 untranslated message.
po/sr-RS/toolkit/chrome/global/languageNames.properties.po:	185 translated messages, 8 untranslated messages.
po/sr-RS/toolkit/chrome/global/xpinstall/xpinstall.properties.po:	64 translated messages.
po/sr-RS/toolkit/chrome/global/nsProgressDialog.dtd.po:	27 translated messages.
po/sr-RS/toolkit/chrome/global/textcontext.dtd.po:	7 translated messages, 3 untranslated messages.
po/sr-RS/toolkit/chrome/global-region/region.properties.po:	5 translated messages.
po/sr-RS/toolkit/chrome/global-region/region.dtd.po:	1 translated message.
po/sr-RS/toolkit/chrome/passwordmgr/passwordManager.dtd.po:	14 translated messages.
po/sr-RS/toolkit/chrome/passwordmgr/passwordmgr.properties.po:	29 translated messages.
po/sr-RS/toolkit/chrome/places/places.properties.po:	0 translated messages, 15 untranslated messages.
po/sr-RS/toolkit/chrome/cookie/cookieAcceptDialog.properties.po:	14 translated messages.
po/sr-RS/toolkit/chrome/cookie/cookieAcceptDialog.dtd.po:	12 translated messages.
po/sr-RS/toolkit/chrome/mozapps/downloads/downloads.dtd.po:	29 translated messages.
po/sr-RS/toolkit/chrome/mozapps/downloads/unknownContentType.dtd.po:	7 translated messages, 4 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/downloads/unknownContentType.properties.po:	8 translated messages, 12 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/downloads/downloads.properties.po:	41 translated messages.
po/sr-RS/toolkit/chrome/mozapps/downloads/settingsChange.dtd.po:	0 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/downloads/downloadProperties.dtd.po:	7 translated messages.
po/sr-RS/toolkit/chrome/mozapps/handling/handling.dtd.po:	3 translated messages.
po/sr-RS/toolkit/chrome/mozapps/handling/handling.properties.po:	0 translated messages, 7 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/update/history.dtd.po:	8 translated messages.
po/sr-RS/toolkit/chrome/mozapps/update/updates.properties.po:	78 translated messages.
po/sr-RS/toolkit/chrome/mozapps/update/incompatible.dtd.po:	5 translated messages.
po/sr-RS/toolkit/chrome/mozapps/update/errors.dtd.po:	1 translated message.
po/sr-RS/toolkit/chrome/mozapps/update/updates.dtd.po:	47 translated messages.
po/sr-RS/toolkit/chrome/mozapps/help/welcome.xhtml.po:	0 translated messages, 13 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/help/help.properties.po:	1 translated message.
po/sr-RS/toolkit/chrome/mozapps/help/help.dtd.po:	25 translated messages, 3 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/extensions/extensions.properties.po:	93 translated messages.
po/sr-RS/toolkit/chrome/mozapps/extensions/extensions.dtd.po:	116 translated messages.
po/sr-RS/toolkit/chrome/mozapps/extensions/update.properties.po:	16 translated messages.
po/sr-RS/toolkit/chrome/mozapps/extensions/update.dtd.po:	34 translated messages.
po/sr-RS/toolkit/chrome/mozapps/extensions/about.dtd.po:	5 translated messages.
po/sr-RS/toolkit/chrome/mozapps/preferences/ocsp.dtd.po:	2 translated messages, 5 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/preferences/preferences.properties.po:	12 translated messages.
po/sr-RS/toolkit/chrome/mozapps/preferences/changemp.dtd.po:	9 translated messages.
po/sr-RS/toolkit/chrome/mozapps/preferences/removemp.dtd.po:	5 translated messages.
po/sr-RS/toolkit/chrome/mozapps/plugins/plugins.dtd.po:	13 translated messages, 3 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/plugins/plugins.properties.po:	17 translated messages.
po/sr-RS/toolkit/chrome/mozapps/profile/profileSelection.dtd.po:	8 translated messages, 3 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/profile/createProfileWizard.dtd.po:	11 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/profile/profileSelection.properties.po:	26 translated messages, 1 untranslated message.
po/sr-RS/toolkit/chrome/mozapps/xpinstall/xpinstallConfirm.properties.po:	7 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/chrome/mozapps/xpinstall/xpinstallConfirm.dtd.po:	3 translated messages, 2 untranslated messages.
po/sr-RS/toolkit/installer/unix/install.it.po:	76 translated messages.
po/sr-RS/toolkit/installer/windows/install.it.po:	121 translated messages.
po/sr-RS/toolkit/defines.inc.po:	1 translated message.
